batch_date,batch_num,batch_seq,batch_sub_seq,trans_type,cost_center,acct_code,sub_acct_code,prod_code,qty,qty_uom,trans_date,trans_amt,ref_note,gl_dist_type,post_stat,updt_stat,comp_code,cf_batch_date,cf_batch_num,cf_batch_seq,qty_trans_flag,acct_code_derived_from_code,sub_acct_derived_from_code,cost_center_derived_from_code,dataout_date,update_date,u_version
2025-02-10 00:00:00,6,2,23180147,11,15          ,   980,#     ,9023X       ,37.50,,2025-02-10 00:00:00,-5212.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.020000,""""
2025-02-10 00:00:00,6,2,23180148,11,15          ,   980,#     ,9023X       ,,40003,2025-02-10 00:00:00,37.50,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.020000,""""
2025-02-10 00:00:00,6,2,23180149,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-150.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.020000,""""
2025-02-10 00:00:00,6,2,23180150,11,15          ,   992,#     ,FSCNT       ,0.00,,2025-02-10 00:00:00,-33.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.040000,""""
2025-02-10 00:00:00,6,2,23180151,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,5395.50,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.040000,""""
2025-02-10 00:00:00,6,3,23180152,11,15          ,   980,#     ,3302J       ,24.00,,2025-02-10 00:00:00,-3540.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.040000,""""
2025-02-10 00:00:00,6,3,23180153,11,15          ,   980,#     ,3302J       ,,40003,2025-02-10 00:00:00,24.00,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.040000,""""
2025-02-10 00:00:00,6,3,23180154,11,15          ,   983,#     ,ACNC2.0     ,0.00,,2025-02-10 00:00:00,-288.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.040000,""""
2025-02-10 00:00:00,6,3,23180155,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-134.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.040000,""""
2025-02-10 00:00:00,6,3,23180156,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-33.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.050000,""""
2025-02-10 00:00:00,6,3,23180157,11,15          ,   980,#     ,3363A       ,9.50,,2025-02-10 00:00:00,-1453.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.050000,""""
2025-02-10 00:00:00,6,3,23180158,11,15          ,   980,#     ,3363A       ,,40003,2025-02-10 00:00:00,9.50,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.050000,""""
2025-02-10 00:00:00,6,3,23180159,11,15          ,   983,#     ,ACNC1.0     ,0.00,,2025-02-10 00:00:00,-57.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.050000,""""
2025-02-10 00:00:00,6,3,23180160,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-330.33,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.050000,""""
2025-02-10 00:00:00,6,3,23180161,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,5835.83,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.050000,""""
2025-02-10 00:00:00,6,4,23180162,11,15          ,   980,#     ,3223A       ,142.50,,2025-02-10 00:00:00,-20520.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.070000,""""
2025-02-10 00:00:00,6,4,23180163,11,15          ,   980,#     ,3223A       ,,40003,2025-02-10 00:00:00,142.50,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.070000,""""
2025-02-10 00:00:00,6,4,23180164,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-570.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.070000,""""
2025-02-10 00:00:00,6,4,23180165,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-123.75,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.070000,""""
2025-02-10 00:00:00,6,4,23180166,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-1484.96,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.070000,""""
2025-02-10 00:00:00,6,4,23180167,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,22698.71,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.070000,""""
2025-02-10 00:00:00,6,5,23180168,11,15          ,   980,#     ,3303J       ,10.25,,2025-02-10 00:00:00,-1691.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.090000,""""
2025-02-10 00:00:00,6,5,23180169,11,15          ,   980,#     ,3303J       ,,40003,2025-02-10 00:00:00,10.25,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.090000,""""
2025-02-10 00:00:00,6,5,23180170,11,15          ,   989,#     ,FIBS        ,0.00,,2025-02-10 00:00:00,-71.75,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.090000,""""
2025-02-10 00:00:00,6,5,23180171,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-41.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.090000,""""
2025-02-10 00:00:00,6,5,23180172,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-16.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.090000,""""
2025-02-10 00:00:00,6,5,23180173,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-109.23,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.090000,""""
2025-02-10 00:00:00,6,5,23180174,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,1929.73,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.100000,""""
2025-02-10 00:00:00,6,6,23180175,11,15          ,   980,#     ,6303MS      ,4.00,,2025-02-10 00:00:00,-612.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.100000,""""
2025-02-10 00:00:00,6,6,23180176,11,15          ,   980,#     ,6303MS      ,,40003,2025-02-10 00:00:00,4.00,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.100000,""""
2025-02-10 00:00:00,6,6,23180177,11,15          ,   983,#     ,ACNC1.0     ,0.00,,2025-02-10 00:00:00,-24.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.100000,""""
2025-02-10 00:00:00,6,6,23180178,11,15          ,   990,#     ,           1,0.00,,2025-02-10 00:00:00,-30.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.100000,""""
2025-02-10 00:00:00,6,6,23180179,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-16.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.120000,""""
2025-02-10 00:00:00,6,6,23180180,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.120000,""""
2025-02-10 00:00:00,6,6,23180181,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-41.42,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.120000,""""
2025-02-10 00:00:00,6,6,23180182,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,731.67,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.120000,""""
2025-02-10 00:00:00,6,7,23180183,11,15          ,   980,#     ,3593B       ,6.00,,2025-02-10 00:00:00,-1095.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.120000,""""
2025-02-10 00:00:00,6,7,23180184,11,15          ,   980,#     ,3593B       ,,40003,2025-02-10 00:00:00,6.00,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.130000,""""
2025-02-10 00:00:00,6,7,23180185,11,15          ,   983,#     ,ACNC2.0     ,0.00,,2025-02-10 00:00:00,-72.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.130000,""""
2025-02-10 00:00:00,6,7,23180186,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-24.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.130000,""""
2025-02-10 00:00:00,6,7,23180187,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.130000,""""
2025-02-10 00:00:00,6,7,23180188,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-83.95,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.130000,""""
2025-02-10 00:00:00,6,7,23180189,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,1283.20,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.130000,""""
2025-02-10 00:00:00,6,8,23180190,11,15          ,   980,#     ,3303J       ,1.50,,2025-02-10 00:00:00,-253.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.150000,""""
2025-02-10 00:00:00,6,8,23180191,11,15          ,   980,#     ,3303J       ,,40003,2025-02-10 00:00:00,1.50,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.150000,""""
2025-02-10 00:00:00,6,8,23180192,11,15          ,   989,#     ,FIBS        ,0.00,,2025-02-10 00:00:00,-10.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.150000,""""
2025-02-10 00:00:00,6,8,23180193,11,15          ,   990,#     ,           1,0.00,,2025-02-10 00:00:00,-105.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.150000,""""
2025-02-10 00:00:00,6,8,23180194,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-6.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.150000,""""
2025-02-10 00:00:00,6,8,23180195,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.160000,""""
2025-02-10 00:00:00,6,8,23180196,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-23.00,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.160000,""""
2025-02-10 00:00:00,6,8,23180197,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,406.25,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.160000,""""
2025-02-10 00:00:00,6,9,23180198,11,15          ,   980,#     ,3303J       ,8.50,,2025-02-10 00:00:00,-1360.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.160000,""""
2025-02-10 00:00:00,6,9,23180199,11,15          ,   980,#     ,3303J       ,,40003,2025-02-10 00:00:00,8.50,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.180000,""""
2025-02-10 00:00:00,6,9,23180200,11,15          ,   989,#     ,FIBS        ,0.00,,2025-02-10 00:00:00,-59.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.180000,""""
2025-02-10 00:00:00,6,9,23180201,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-34.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.180000,""""
2025-02-10 00:00:00,6,9,23180202,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.180000,""""
2025-02-10 00:00:00,6,9,23180203,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-87.71,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.190000,""""
2025-02-10 00:00:00,6,9,23180204,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,1549.46,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.190000,""""
2025-02-10 00:00:00,6,10,23180205,11,15          ,   980,#     ,9003A       ,6.00,,2025-02-10 00:00:00,-1020.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.190000,""""
2025-02-10 00:00:00,6,10,23180206,11,15          ,   980,#     ,9003A       ,,40003,2025-02-10 00:00:00,6.00,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.190000,""""
2025-02-10 00:00:00,6,10,23180207,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-24.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.210000,""""
2025-02-10 00:00:00,6,10,23180208,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.210000,""""
2025-02-10 00:00:00,6,10,23180209,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-63.14,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.210000,""""
2025-02-10 00:00:00,6,10,23180210,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,1115.39,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.210000,""""
2025-02-10 00:00:00,6,11,23180211,11,15          ,   980,#     ,3302J       ,28.50,,2025-02-10 00:00:00,-4674.00,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.230000,""""
2025-02-10 00:00:00,6,11,23180212,11,15          ,   980,#     ,3302J       ,,40003,2025-02-10 00:00:00,28.50,,,4,False,1   ,,,,True,005016,005016,005016,,2025-02-11 10:36:56.230000,""""
2025-02-10 00:00:00,6,11,23180213,11,15          ,   989,#     ,FIBS        ,0.00,,2025-02-10 00:00:00,-199.50,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.230000,""""
2025-02-10 00:00:00,6,11,23180214,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-114.00,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.230000,""""
2025-02-10 00:00:00,6,11,23180215,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-24.75,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.230000,""""
2025-02-10 00:00:00,6,11,23180216,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-300.75,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.240000,""""
2025-02-10 00:00:00,6,11,23180217,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,5313.00,,,4,False,1   ,,,,False,001004,001004,001004,,2025-02-11 10:36:56.240000,""""
2025-02-10 00:00:00,6,12,23180218,11,15          ,   980,#     ,9143B       ,54.50,,2025-02-10 00:00:00,-7657.27,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.240000,""""
2025-02-10 00:00:00,6,12,23180219,11,15          ,   980,#     ,9143B       ,,40003,2025-02-10 00:00:00,54.50,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.240000,""""
2025-02-10 00:00:00,6,12,23180220,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-218.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.260000,""""
2025-02-10 00:00:00,6,12,23180221,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-49.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.260000,""""
2025-02-10 00:00:00,6,12,23180222,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-475.49,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.260000,""""
2025-02-10 00:00:00,6,12,23180223,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,8400.26,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.260000,""""
2025-02-10 00:00:00,6,13,23180224,11,15          ,   980,#     ,9143B       ,33.00,,2025-02-10 00:00:00,-4636.52,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.270000,""""
2025-02-10 00:00:00,6,13,23180225,11,15          ,   980,#     ,9143B       ,,40003,2025-02-10 00:00:00,33.00,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.270000,""""
2025-02-10 00:00:00,6,13,23180226,11,15          ,   990,#     ,POCRG       ,0.00,,2025-02-10 00:00:00,-800.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.270000,""""
2025-02-10 00:00:00,6,13,23180227,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-132.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.270000,""""
2025-02-10 00:00:00,6,13,23180228,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-33.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.290000,""""
2025-02-10 00:00:00,6,13,23180229,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-336.09,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.290000,""""
2025-02-10 00:00:00,6,13,23180230,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,5937.61,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.290000,""""
2025-02-10 00:00:00,6,14,23180231,11,15          ,   980,#     ,3300J       ,28.50,,2025-02-10 00:00:00,-4118.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.290000,""""
2025-02-10 00:00:00,6,14,23180232,11,15          ,   980,#     ,3300J       ,,40003,2025-02-10 00:00:00,28.50,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.300000,""""
2025-02-10 00:00:00,6,14,23180233,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-195.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.300000,""""
2025-02-10 00:00:00,6,14,23180234,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-49.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.300000,""""
2025-02-10 00:00:00,6,14,23180235,11,15          ,   980,#     ,3303J       ,20.25,,2025-02-10 00:00:00,-2966.63,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.300000,""""
2025-02-10 00:00:00,6,14,23180236,11,15          ,   980,#     ,3303J       ,,40003,2025-02-10 00:00:00,20.25,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.320000,""""
2025-02-10 00:00:00,6,14,23180237,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-439.76,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.320000,""""
2025-02-10 00:00:00,6,14,23180238,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,7769.14,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.320000,""""
2025-02-10 00:00:00,6,15,23180239,11,14          ,   980,#     ,3323B       ,4.00,,2025-02-10 00:00:00,-686.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.320000,""""
2025-02-10 00:00:00,6,15,23180240,11,14          ,   980,#     ,3323B       ,,40003,2025-02-10 00:00:00,4.00,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.340000,""""
2025-02-10 00:00:00,6,15,23180241,11,14          ,   983,#     ,ACNC2.0     ,0.00,,2025-02-10 00:00:00,-48.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.340000,""""
2025-02-10 00:00:00,6,15,23180242,11,14          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-16.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.340000,""""
2025-02-10 00:00:00,6,15,23180243,11,14          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.340000,""""
2025-02-10 00:00:00,6,15,23180244,11,15          ,   980,#     ,3323B       ,9.25,,2025-02-10 00:00:00,-1586.38,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.350000,""""
2025-02-10 00:00:00,6,15,23180245,11,15          ,   980,#     ,3323B       ,,40003,2025-02-10 00:00:00,9.25,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.350000,""""
2025-02-10 00:00:00,6,15,23180246,11,15          ,   983,#     ,ACNC2.0     ,0.00,,2025-02-10 00:00:00,-111.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.350000,""""
2025-02-10 00:00:00,6,15,23180247,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-37.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.370000,""""
2025-02-10 00:00:00,6,15,23180248,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.370000,""""
2025-02-10 00:00:00,6,15,23180249,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-150.05,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.370000,""""
2025-02-10 00:00:00,6,15,23180250,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,2650.93,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.370000,""""
2025-02-10 00:00:00,6,16,23180251,11,15          ,   980,#     ,9243D       ,45.00,,2025-02-10 00:00:00,-6412.52,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.380000,""""
2025-02-10 00:00:00,6,16,23180252,11,15          ,   980,#     ,9243D       ,,40003,2025-02-10 00:00:00,45.00,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.380000,""""
2025-02-10 00:00:00,6,16,23180253,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-41.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.380000,""""
2025-02-10 00:00:00,6,16,23180254,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-387.23,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.380000,""""
2025-02-10 00:00:00,6,16,23180255,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,6841.00,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.400000,""""
2025-02-10 00:00:00,6,17,23180256,11,15          ,   980,#     ,3303J       ,6.00,,2025-02-10 00:00:00,-858.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.400000,""""
2025-02-10 00:00:00,6,17,23180257,11,15          ,   980,#     ,3303J       ,,40003,2025-02-10 00:00:00,6.00,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.400000,""""
2025-02-10 00:00:00,6,17,23180258,11,15          ,   983,#     ,ACNC2.0     ,0.00,,2025-02-10 00:00:00,-72.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.400000,""""
2025-02-10 00:00:00,6,17,23180259,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-24.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.410000,""""
2025-02-10 00:00:00,6,17,23180260,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.410000,""""
2025-02-10 00:00:00,6,17,23180261,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-57.74,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.410000,""""
2025-02-10 00:00:00,6,17,23180262,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,1019.99,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.410000,""""
2025-02-10 00:00:00,6,18,23180263,11,15          ,   980,#     ,3362X       ,56.25,,2025-02-10 00:00:00,-9365.64,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.430000,""""
2025-02-10 00:00:00,6,18,23180264,11,15          ,   980,#     ,3362X       ,,40003,2025-02-10 00:00:00,56.25,,,4,False,1   ,,,,True,005015,005015,005015,,2025-02-11 10:36:56.430000,""""
2025-02-10 00:00:00,6,18,23180265,11,15          ,   989,#     ,FIBS        ,0.00,,2025-02-10 00:00:00,-393.75,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.430000,""""
2025-02-10 00:00:00,6,18,23180266,11,15          ,   983,#     ,ACNC2.0     ,0.00,,2025-02-10 00:00:00,-675.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.430000,""""
2025-02-10 00:00:00,6,18,23180267,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-225.00,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.440000,""""
2025-02-10 00:00:00,6,18,23180268,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-49.50,,,4,False,1   ,,,,False,005001,005001,005001,,2025-02-11 10:36:56.440000,""""
2025-02-10 00:00:00,6,18,23180269,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-749.62,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.440000,""""
2025-02-10 00:00:00,6,18,23180270,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,11458.51,,,4,False,1   ,,,,False,001002,001002,001002,,2025-02-11 10:36:56.440000,""""
2025-02-10 00:00:00,6,19,23180271,11,15          ,   980,#     ,3302J       ,8.50,,2025-02-10 00:00:00,-1487.50,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.460000,""""
2025-02-10 00:00:00,6,19,23180272,11,15          ,   980,#     ,3302J       ,,40003,2025-02-10 00:00:00,8.50,,,4,False,1   ,,,,True,005016,005016,005016,,2025-02-11 10:36:56.460000,""""
2025-02-10 00:00:00,6,19,23180273,11,15          ,   989,#     ,FIBS        ,0.00,,2025-02-10 00:00:00,-59.50,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.460000,""""
2025-02-10 00:00:00,6,19,23180274,11,15          ,   983,#     ,ACC1.0      ,0.00,,2025-02-10 00:00:00,-34.00,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.460000,""""
2025-02-10 00:00:00,6,19,23180275,11,15          ,   980,#     ,           2,0.00,,2025-02-10 00:00:00,-34.00,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.480000,""""
2025-02-10 00:00:00,6,19,23180276,11,15          ,   992,#     ,FSC         ,0.00,,2025-02-10 00:00:00,-8.25,,,4,False,1   ,,,,False,005003,005003,005003,,2025-02-11 10:36:56.480000,""""
2025-02-10 00:00:00,6,19,23180277,11,15          ,   055,#     ,,,,2025-02-10 00:00:00,-97.40,,,4,False,1   ,,,,False,012007,012007,012007,,2025-02-11 10:36:56.480000,""""
2025-02-10 00:00:00,6,19,23180278,11,11          ,   020,#     ,,,,2025-02-10 00:00:00,1720.65,,,4,False,1   ,,,,False,001004,001004,001004,,2025-02-11 10:36:56.480000,""""
